id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
759436985216436194,Rental unit in Austin · ★4.48 · 2 bedrooms · 2 beds · 1 bath,274552333,Evonify,,78752,30.32138,-97.71327,Entire home/apt,108,1,21,2023-07-07,2.11,126,360,21,
759437076268103563,Rental unit in Austin · ★4.63 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.32157,-97.71214,Entire home/apt,68,1,16,2023-08-18,1.61,126,357,16,
759437124411488787,Rental unit in Austin · ★4.43 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.32284,-97.71208,Entire home/apt,83,1,23,2023-09-03,2.32,126,362,23,
759437271280641369,Rental unit in Austin · ★4.40 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.3235,-97.71226,Entire home/apt,87,1,10,2023-07-20,1.02,126,358,10,
759437441259315943,Rental unit in Austin · ★4.50 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.32306,-97.71223,Entire home/apt,101,1,12,2023-08-06,1.25,126,359,12,
759437521030028911,Rental unit in Austin · ★4.42 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.3234,-97.71371,Entire home/apt,102,1,12,2023-08-12,1.22,126,364,12,
759465423103055327,Rental unit in Austin · 1 bedroom · 2 beds · 1 bath,107412207,Pwl,,78741,30.2255,-97.70359,Entire home/apt,115,1,0,,,10,116,0,
759518374840012031,Rental unit in Austin · ★4.91 · 2 bedrooms · 3 beds · 1 bath,245232,Melynda,,78704,30.2559,-97.75645,Entire home/apt,120,5,11,2023-09-02,1.15,1,45,11,
759554458745212818,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,47437660,Jay,,78744,30.19227,-97.76111,Private room,89,2,20,2023-09-03,2.14,4,81,20,
759645637890468420,Townhouse in Austin · 2 bedrooms · 2 beds · 2.5 baths,67269617,Brandon,,78702,30.25811,-97.71404,Entire home/apt,145,30,1,2023-08-06,0.83,1,247,1,
759748491381628253,Home in Austin · ★4.91 · 3 bedrooms · 4 beds · 2 baths,11697746,One Fine BnB,,78724,30.25867,-97.58857,Entire home/apt,80,1,11,2023-07-30,1.26,12,330,11,
759750022832825210,Condo in Austin · ★4.75 · 1 bedroom · 2 beds · 1 bath,487596639,Iv,,78704,30.25555,-97.74739,Entire home/apt,197,1,24,2023-09-04,2.49,1,290,24,
760071978264182876,Home in Austin · 1 bedroom · 1 bed · 1.5 baths,112459368,Hugo,,78748,30.18356,-97.81028,Private room,40,30,0,,,2,207,0,
760079803108536920,Serviced apartment in Austin · 1 bedroom · 1 bed · 1 bath,106649223,The Bindel,,78758,30.3997,-97.72385,Entire home/apt,76,30,1,2023-01-14,0.13,22,269,1,
760100836785878451,Bus in Austin · ★3.63 · 1 bedroom · 1 bed · 1.5 baths,378871204,Salah,,78719,30.1113776,-97.681133,Entire home/apt,65,1,8,2023-08-21,1.60,4,351,8,
760130519954037950,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,15745864,Maggie,,78745,30.20272,-97.78071,Private room,52,1,2,2023-06-28,0.45,4,0,2,
760137816938152815,Rental unit in Austin · ★5.0 · 1 bedroom · 3 beds · 1 bath,18818839,Liam,,78744,30.14279,-97.71645,Entire home/apt,111,2,5,2023-07-15,0.51,2,66,5,
760152886583600264,Home in Austin · 4 bedrooms · 4 beds · 3 baths,101156714,Neel,,78727,30.42467,-97.71945,Entire home/apt,170,30,1,2023-03-25,0.18,3,161,1,
760164711888006151,Townhouse in Austin · ★4.97 · 2 bedrooms · 3 beds · 2 baths,105197,Meredith,,78704,30.24868,-97.74832,Entire home/apt,196,3,29,2023-08-26,2.99,1,48,29,
760222447499060831,Condo in Austin · ★4.95 · 2 bedrooms · 2 beds · 1.5 baths,7040341,Guest Haus,,78704,30.23433,-97.77681,Entire home/apt,102,1,22,2023-08-06,2.49,6,340,22,
760272961874782227,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,40453308,Christie,,78702,30.26552,-97.70853,Entire home/apt,165,2,24,2023-09-04,2.41,2,22,24,
760371350550178573,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,15745864,Maggie,,78745,30.20441,-97.78284,Entire home/apt,89,3,12,2023-09-05,1.97,4,27,12,
760448108997364035,Cottage in Austin · 3 bedrooms · 3 beds · 2 baths,37851536,Carol,,78733,30.3454959,-97.8609154,Entire home/apt,303,4,2,2023-01-28,0.21,1,161,2,
760735059248695956,Home in Austin · ★3.67 · 3 bedrooms · 3 beds · 2 baths,112304425,Vacasa Texas,,78757,30.34405,-97.73303,Entire home/apt,278,1,3,2023-04-10,0.33,30,364,3,
760754080209904802,Guest suite in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,60846702,Lindsey,,78702,30.28018,-97.70453,Entire home/apt,69,2,22,2023-08-08,2.41,1,133,22,
760892527045929792,Townhouse in Austin · ★4.83 · 2 bedrooms · 3 beds · 1.5 baths,57012274,Kunle,,78745,30.20651,-97.78552,Entire home/apt,158,1,6,2023-08-12,0.88,3,81,6,
761104912493739558,Home in Austin · 1 bedroom · 1 bed · 1.5 shared baths,21893954,Syreeta,,78747,30.15786,-97.74571,Private room,46,2,0,,,1,0,0,
761135576392308410,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,21087795,Lane,,78741,30.2171,-97.69935,Private room,47,1,13,2023-07-30,1.32,3,95,13,
761515640559497105,Home in Austin · ★4.74 · 3 bedrooms · 5 beds · 2.5 baths,456475914,Evolve,,78725,30.22816,-97.58836,Entire home/apt,319,2,19,2023-08-27,2.08,45,343,19,
761548400581765266,Rental unit in Austin · ★5.0 · Studio · 2 beds · 1 bath,478633299,Pedro And Jomary,,78701,30.2716228,-97.7473996,Entire home/apt,182,1,3,2023-05-25,0.51,9,55,3,
761552371015183040,Home in Austin · 4 bedrooms · 3 beds · 2 baths,56243687,Claire & Parker,,78753,30.39013,-97.6818,Entire home/apt,300,30,0,,,1,364,0,
761565354531630160,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,478633299,Pedro And Jomary,,78701,30.2716228,-97.7473996,Entire home/apt,223,1,1,2023-03-18,0.17,9,54,1,
761571644480279492,Rental unit in Austin · ★4.78 · 2 bedrooms · 2 beds · 2 baths,352791951,Queen Red,,78748,30.16255520139011,-97.82878808677197,Entire home/apt,191,2,18,2023-08-27,1.86,1,269,18,
761583668741389597,Bungalow in Austin · ★5.0 · 3 bedrooms · 5 beds · 2 baths,276900621,Liza,,78725,30.2614345,-97.667549,Entire home/apt,156,2,5,2023-06-25,0.69,1,88,5,
761592965240489251,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,18818839,Liam,,78744,30.14262,-97.71476,Entire home/apt,70,2,36,2023-09-04,3.65,2,211,36,
761617433506243126,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,49815952,Isabelle And Matt,,78702,30.26595,-97.69811,Entire home/apt,158,2,32,2023-09-01,3.62,2,95,32,
761676575946297334,Rental unit in Austin · ★4.33 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.32147,-97.71243,Entire home/apt,63,1,24,2023-08-06,2.47,126,360,24,
761676642260429771,Rental unit in Austin · ★4.0 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.32271,-97.71201,Entire home/apt,63,1,6,2023-08-20,0.62,126,352,6,
761720488508441678,Home in Austin · 3 bedrooms · 3 beds · 0 baths,112304425,Vacasa Texas,,78734,30.36029,-97.94737,Entire home/apt,252,2,0,,,30,364,0,
761721209559460955,Home in Austin · ★4.88 · 1 bedroom · 1 bed · 1 bath,343836805,Juno,,78741,30.22289,-97.69849,Entire home/apt,96,1,105,2023-09-04,10.82,27,345,105,
761798631716131974,Townhouse in Austin · ★4.96 · 5 bedrooms · 9 beds · 5 baths,488031396,Lee,,78703,30.2846,-97.7631,Entire home/apt,470,2,25,2023-08-19,2.60,1,97,25,
762184922007232818,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,23424308,Alejandro,,78758,30.3607803,-97.71343340000001,Private room,40,29,0,,,5,320,0,
762222507597474140,Home in Austin · ★5.0 · 4 bedrooms · 5 beds · 2 baths,202882647,Jesica,,78758,30.40741,-97.68255,Entire home/apt,183,3,3,2023-07-28,0.68,1,154,3,
762225228796171641,Home in Austin · ★5.0 · 6 bedrooms · 16 beds · 3.5 baths,185510119,Rosie,,78754,30.33685,-97.65208,Entire home/apt,566,2,13,2023-09-04,1.48,1,332,13,
762338148234960103,Home in Austin · ★4.98 · 1 bedroom · 1 bed · 1 bath,17587840,Ben,,78723,30.30952,-97.6933,Entire home/apt,101,1,49,2023-09-02,5.03,1,122,49,
762396246086236295,Rental unit in Austin · ★4.44 · 1 bedroom · 1 bed · 1 bath,481732191,James,,78729,30.439598959732365,-97.76925042271614,Entire home/apt,70,1,9,2023-07-30,3.46,1,222,9,
762481707124537938,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,2699292,Eric,,78702,30.255670869665074,-97.72272378465576,Entire home/apt,126,2,31,2023-08-18,3.32,1,347,31,
762509665532361607,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,26881157,Christian,,78702,30.254373909369008,-97.72681234784064,Entire home/apt,226,3,12,2023-08-24,1.49,2,73,12,
762573813771719197,Rental unit in Austin · 3 bedrooms · 5 beds · 3 baths,141885946,CozySuites,,78745,30.21091,-97.77264,Entire home/apt,261,2,0,,,15,359,0,
762578392636626316,Rental unit in Austin · 3 bedrooms · 5 beds · 3 baths,141885946,CozySuites,,78745,30.21093,-97.77263,Entire home/apt,261,2,0,,,15,353,0,
762663378325464437,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,433592020,Letty,,78747,30.12726540365869,-97.78076448895222,Private room,39,5,5,2023-07-27,1.19,4,158,5,
762663602928942304,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,433592020,Letty,,78747,30.12571994085415,-97.77889121242205,Private room,36,5,5,2023-07-23,1.23,4,169,5,
762784189285175500,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,78759,30.3923168,-97.7382329,Entire home/apt,128,31,0,,,136,323,0,
762957474421092093,Loft in Austin · Studio · 1 bed · 1 bath,456475914,Evolve,,78741,30.23502,-97.73017,Entire home/apt,91,30,0,,,45,145,0,
762957521884070033,Home in Austin · 3 bedrooms · 4 beds · 3 baths,456475914,Evolve,,78747,30.15334,-97.75803,Entire home/apt,194,30,0,,,45,364,0,
762958348676083305,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,450958129,Gina,,78731,30.3387412,-97.7598148,Entire home/apt,204,2,3,2023-03-26,0.49,1,99,3,
762968697018752184,Townhouse in Austin · ★4.89 · 4 bedrooms · 4 beds · 3.5 baths,40303351,Sean,,78731,30.312401422465932,-97.74996653769628,Entire home/apt,1599,2,9,2023-08-06,1.13,1,90,9,
763012746871436326,Home in Austin · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,378270433,Argest,,78745,30.19581,-97.80632,Entire home/apt,209,1,16,2023-07-02,1.77,3,17,16,
763059749546132643,Home in Austin · 6 bedrooms · 7 beds · 4 baths,467845577,Michael,,78732,30.41604,-97.88676,Entire home/apt,711,2,1,2023-06-12,0.33,2,0,1,
763166979793043556,Townhouse in Austin · 2 bedrooms · 2 beds · 1.5 baths,465616897,Rosa,,78748,30.1915558,-97.8387525,Entire home/apt,145,10,0,,,1,365,0,
763200101383128403,Home in Austin · ★4.0 · 4 bedrooms · 2 beds · 2 baths,23309908,Jonathan,,78723,30.2845,-97.70281,Entire home/apt,191,7,3,2023-08-06,0.39,1,174,3,
763201139776793565,Rental unit in Austin · 2 bedrooms · 2 beds · 2.5 baths,184711783,Sandy,,78752,30.3384,-97.71407,Entire home/apt,125,30,0,,,1,162,0,
763350937393475024,Home in Austin · ★4.85 · 2 bedrooms · 2 beds · 2 baths,33161497,Danielle,,78745,30.22132,-97.78841,Entire home/apt,180,2,13,2023-06-18,2.19,1,333,13,
763738409382284164,Home in Austin · ★4.95 · 3 bedrooms · 3 beds · 2 baths,488359463,Bonnie,,78753,30.38601,-97.67711,Entire home/apt,104,1,44,2023-09-07,4.68,1,0,44,
763761118677816549,Home in Austin · ★4.83 · 4 bedrooms · 7 beds · 4 baths,178065877,Dakota,,78721,30.28083,-97.69172,Entire home/apt,302,2,42,2023-09-04,4.29,13,236,42,
763856520158274275,Condo in Lakeway · ★5.0 · 3 bedrooms · 4 beds · 3 baths,135930049,Mandy And Simon,,78738,30.35268,-97.99701,Entire home/apt,202,2,24,2023-09-04,3.01,1,308,24,
763918769239527429,Rental unit in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,46256926,Lacey,,78703,30.28745,-97.77142,Entire home/apt,139,1,29,2023-09-03,3.10,2,31,29,
763950958258895977,Home in Austin · 1 bedroom · 1 bed · 1 private bath,1552743,Rachel,,78745,30.2222,-97.78687,Private room,70,6,0,,,2,149,0,
763986352093618249,Home in Austin · 1 bedroom · 1 bed · 1 private bath,78950150,Keith,,78745,30.218,-97.77563,Private room,65,2,0,,,2,79,0,
764097497857286456,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,211534735,Austin,,78721,30.27481,-97.68288,Private room,70,1,18,2023-08-27,5.45,1,165,18,
764381859667559489,Home in Austin · ★5.0 · 6 bedrooms · 10 beds · 3 baths,488464913,Boris,,78750,30.374030948222416,-97.79738261841733,Entire home/apt,1150,2,9,2023-05-21,1.05,1,89,9,
764579336198040286,Home in Austin · 3 bedrooms · 3 beds · 2.5 baths,18511496,Christine,,78724,30.287671121359885,-97.66152441390666,Entire home/apt,282,1,0,,,3,67,0,
764625199070575929,Home in Austin · 1 bedroom · 2 beds · 1 bath,391657550,Garrison,,78751,30.314024417012217,-97.72424794324463,Entire home/apt,49,5,0,,,1,52,0,
764648479372919495,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,38714041,Marisa,,78753,30.40954,-97.66826,Entire home/apt,150,1,5,2023-05-29,0.55,1,136,5,
764722654141939301,Home in Austin · ★4.94 · 3 bedrooms · 4 beds · 2 baths,136351902,James,,78729,30.43832,-97.76746,Entire home/apt,136,2,18,2023-07-24,1.84,1,160,18,
764737476138656008,Home in Austin · 2 bedrooms · 2 beds · 2 baths,43875368,Aviv,,78745,30.22144,-97.77817,Entire home/apt,190,28,0,,,1,89,0,
764983735557301766,Rental unit in Austin · 1 bedroom · 1 bed · 0 shared baths,438915596,June,,78749,30.2099,-97.86911,Private room,40,30,0,,,21,98,0,
765055065869429781,Home in Austin · ★4.86 · 4 bedrooms · 3 beds · 3 baths,39191637,Lee,,78737,30.16562,-97.94285,Entire home/apt,319,2,21,2023-08-20,2.17,19,339,21,
765061712410578872,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,78702,30.2808681,-97.7099338,Entire home/apt,112,31,0,,,136,320,0,
765131843397661906,Home in Austin · ★4.60 · 3 bedrooms · 3 beds · 2 baths,482119405,Paula,,78741,30.23559,-97.69406,Entire home/apt,150,2,10,2023-07-31,1.19,4,145,10,
765134982507531594,Rental unit in Austin · ★4.94 · 1 bedroom · 1 bed · 1 bath,245769417,Ryan,,78757,30.3310295,-97.7260336,Entire home/apt,97,3,16,2023-08-19,1.85,5,208,16,
765144682456118267,Home in Austin · 1 bedroom · 1 bed · 1 bath,26480523,Paul,,78705,30.29545,-97.73654,Entire home/apt,204,2,0,,,2,135,0,
765147031295274922,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,217948402,Cameron,,78741,30.23976,-97.69451,Entire home/apt,205,2,3,2023-08-27,0.40,4,100,3,
765174966677921448,Home in Austin · ★4.75 · 1 bedroom · 1 bed · 1 private bath,17432831,Ilgar,,78717,30.50459510253583,-97.74182242686399,Private room,49,1,4,2023-03-19,0.47,1,0,4,
765335489662739045,Cabin in Austin · ★4.97 · 2 bedrooms · 2 beds · 1 bath,19353541,Blake,,78734,30.37833,-97.95634,Entire home/apt,103,2,36,2023-08-20,3.75,10,334,36,
765362204148194868,Cabin in Austin · ★4.88 · 2 bedrooms · 2 beds · 1 bath,19353541,Blake,,78734,30.37906,-97.95646,Entire home/apt,105,2,26,2023-08-21,2.86,10,340,26,
765439705737787857,Home in Austin · ★4.80 · 5 bedrooms · 8 beds · 4.5 baths,177821967,ITrip Vacations,,78734,30.42109,-97.9247695,Entire home/apt,451,2,5,2023-09-04,1.18,24,332,5,
765755007945117935,Rental unit in Austin · 4 bedrooms · 1 bed · 0 shared baths,438915596,June,,78702,30.2798,-97.71418,Private room,52,30,0,,,21,178,0,
765776414763397284,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,78722,30.2864559,-97.710867,Entire home/apt,129,31,1,2023-05-01,0.23,136,251,1,
765787743333095150,Home in Austin · 3 bedrooms · 3 beds · 1 bath,1306435,Margaret,,78722,30.29777,-97.71079,Entire home/apt,150,2,2,2023-04-17,0.24,1,67,2,
765841840458625480,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,78702,30.2525629,-97.73197239999999,Entire home/apt,120,31,1,2023-06-09,0.32,136,308,1,
765842325992168650,Rental unit in Austin · Studio · 1 bed · 1 bath,107434423,Blueground,,78702,30.2525629,-97.73197239999999,Entire home/apt,113,31,1,2023-04-24,0.21,136,308,1,
765917548135130172,Condo in Austin · 1 bedroom · 2 beds · 1 bath,411546857,Anna,,78703,30.276001994999653,-97.7565159109104,Entire home/apt,151,2,0,,,30,338,0,
765917713395334158,Condo in Austin · 1 bedroom · 2 beds · 1 bath,411546857,Anna,,78703,30.273832204954775,-97.7561918270246,Entire home/apt,151,2,0,,,30,338,0,
765917908280617220,Condo in Austin · 1 bedroom · 2 beds · 1 bath,411546857,Anna,,78703,30.275875932036904,-97.75641394842268,Entire home/apt,151,2,0,,,30,338,0,
765917969686917423,Condo in Austin · 1 bedroom · 2 beds · 1 bath,411546857,Anna,,78703,30.27458,-97.75835,Entire home/apt,151,2,1,2023-05-10,0.24,30,338,1,
765918144718920984,Condo in Austin · 1 bedroom · 2 beds · 1 bath,411546857,Anna,,78703,30.2760463762978,-97.75775742964957,Entire home/apt,151,2,0,,,30,338,0,
765918261400081673,Condo in Austin · 1 bedroom · 2 beds · 1 bath,411546857,Anna,,78703,30.27387601466999,-97.756513932771,Entire home/apt,151,2,0,,,30,338,0,
765918276060938277,Condo in Austin · 1 bedroom · 2 beds · 1 bath,411546857,Anna,,78703,30.273911137899965,-97.75785384343894,Entire home/apt,151,2,0,,,30,338,0,
765918361301278081,Condo in Austin · 1 bedroom · 2 beds · 1 bath,411546857,Anna,,78703,30.27422616247859,-97.75632063079519,Entire home/apt,151,2,0,,,30,338,0,
765918417342776766,Condo in Austin · 1 bedroom · 2 beds · 1 bath,411546857,Anna,,78701,30.27133,-97.74843,Entire home/apt,191,2,1,2023-05-17,0.26,30,305,1,
765919560282843222,Condo in Austin · 2 bedrooms · 3 beds · 2 baths,411546857,Anna,,78703,30.27517073528995,-97.75832046051116,Entire home/apt,188,2,0,,,30,339,0,
765919676852124430,Condo in Austin · 2 bedrooms · 3 beds · 2 baths,411546857,Anna,,78703,30.276064487609172,-97.75787193361674,Entire home/apt,188,2,0,,,30,339,0,
765919754069409331,Condo in Austin · 2 bedrooms · 3 beds · 2 baths,411546857,Anna,,78703,30.273695295214203,-97.7583297122645,Entire home/apt,238,2,1,2023-07-04,0.43,30,339,1,
765919869232513113,Condo in Austin · 2 bedrooms · 3 beds · 2 baths,411546857,Anna,,78703,30.275262627718224,-97.75622935921308,Entire home/apt,188,2,0,,,30,339,0,
765919960256493593,Condo in Austin · 2 bedrooms · 3 beds · 2 baths,411546857,Anna,,78703,30.27512920238928,-97.75606400577558,Entire home/apt,188,2,0,,,30,339,0,
765920155442409084,Condo in Austin · 2 bedrooms · 3 beds · 2 baths,411546857,Anna,,78703,30.27596653971267,-97.75623300701781,Entire home/apt,188,2,0,,,30,337,0,
765920223510372358,Condo in Austin · 2 bedrooms · 3 beds · 2 baths,411546857,Anna,,78703,30.27603,-97.75766,Entire home/apt,188,2,0,,,30,339,0,
765920298027564953,Condo in Austin · 2 bedrooms · 3 beds · 2 baths,411546857,Anna,,78703,30.275706352794934,-97.75683808131619,Entire home/apt,188,2,0,,,30,339,0,
765920386893394578,Condo in Austin · 2 bedrooms · 3 beds · 2 baths,411546857,Anna,,78703,30.275898438741468,-97.75684938599413,Entire home/apt,188,2,0,,,30,339,0,
765921164000793778,Condo in Austin · Studio · 2 beds · 1 bath,411546857,Anna,,78703,30.274281110996668,-97.75829810725456,Entire home/apt,142,2,0,,,30,331,0,
765921546123387309,Condo in Austin · Studio · 2 beds · 1 bath,411546857,Anna,,78703,30.273942705281208,-97.75777933933074,Entire home/apt,142,2,0,,,30,332,0,
765921581336728862,Condo in Austin · Studio · 2 beds · 1 bath,411546857,Anna,,78703,30.274541876319738,-97.75605676118957,Entire home/apt,142,2,0,,,30,332,0,
765921587182979639,Condo in Austin · Studio · 2 beds · 1 bath,411546857,Anna,,78703,30.275832046341602,-97.75679930669403,Entire home/apt,142,2,0,,,30,332,0,
765921589137139757,Condo in Austin · Studio · 2 beds · 1 bath,411546857,Anna,,78703,30.274113643001044,-97.7564637242336,Entire home/apt,142,2,0,,,30,332,0,
765922139446851343,Condo in Austin · Studio · 2 beds · 1 bath,411546857,Anna,,78703,30.276066409322993,-97.75627113133793,Entire home/apt,142,2,0,,,30,332,0,
765922237663453614,Condo in Austin · Studio · 2 beds · 1 bath,411546857,Anna,,78703,30.275572980684093,-97.75634132603636,Entire home/apt,142,2,1,2023-07-13,0.50,30,332,1,
765922312129735692,Condo in Austin · Studio · 2 beds · 1 bath,411546857,Anna,,78703,30.27451992184988,-97.75806402614539,Entire home/apt,142,2,0,,,30,332,0,
765922396910135832,Condo in Austin · Studio · 2 beds · 1 bath,411546857,Anna,,78703,30.275802989761317,-97.7563403190401,Entire home/apt,142,2,0,,,30,332,0,
